1.579776
1.581056
1.586688
1.581056
1.575264
1.573120
1.570784
1.567040
1.587680
1.592800
1.570560
1.583712
1.579392
1.574880
1.586976
1.581056
1.587008
1.581056
1.587648
1.576928
1.587232
1.573760
1.574112
1.583136
1.595424
1.581632
1.581408
1.558528
1.566144
1.574880
