1.644544
1.641216
1.644576
1.643040
1.646336
1.645344
1.643232
1.646016
1.646528
1.644960
1.642912
1.645312
1.643008
1.648064
1.645248
1.644224
1.642528
1.645888
1.641600
1.646368
1.642368
1.644512
1.646624
1.644352
1.643840
1.644544
1.643136
1.648192
1.646432
1.644320
