1.576800
1.584544
1.576992
1.574720
1.589248
1.583808
1.574752
1.575488
1.577696
1.570816
1.564512
1.559680
1.551840
1.552416
1.556480
1.556480
1.546208
1.565312
1.557696
1.555520
1.563712
1.544576
1.538816
1.560032
1.567488
1.556000
1.547360
1.550144
1.556320
1.544960
